lat,lon,depth,Jfix
10,-21.67,5,0.37668
-20.3208,161.7333,5,0.377337
16.75,69,12,0.377483
37.7683,-75.2173,3.6,0.37814
37.7683,-75.2173,3.6,0.37814
37.833,-12.0872,60,0.378213
-33.5844,-75.8423,20.072,0.378359
40.6446,-69.411,5.1,0.378943
40.6446,-69.411,5.1,0.378943
-3.4989,-23.0037,40,0.3796
-16.155,-76.807,198.6,0.3796
41.814,-68.868,6,0.3796
22.75,-158,75,0.3796
29.4667,34.9167,600,0.3796
24.9203,125.6102,1,0.380476
41.9963,4.9855,40.5,0.3811695
22.75,-158,1,0.3821185
22.75,-158,5,0.3821185
28.72,130.97,1,0.3822645
42.4967,-67.6012,25.6,0.3827755
42.4967,-67.6012,25.6,0.3827755
-3.44,148.48,5,0.382885
44.7442,-69.5791,23.5,0.3832135
44.7442,-69.5791,23.5,0.3832135
28.72,130.97,1,0.38325
32.17,34.58,5,0.38325
-35,73.46,7,0.38325
29.4667,34.9167,500,0.38325
-17.5,-145.8333,1,0.383615
34.046,24.4973,5.4,0.3840895
12,135,1,0.385002
43.2118,4.9307,5.4,0.3853305
23.5,-108.5,1,0.38544
3.5,-23,1,0.3869
-24.7,-29.5,11,0.3869
-18.3952,-162.9992,15.741,0.3875205
-30.6936,-28.2082,2,0.387703
18.755,-20.7015,46,0.3884695
-16.7555,-78.6667,1,0.3900025
-39.5,-73.4,20,0.3900755
23.0001,-25.9995,50,0.390258
22.75,-158,25,0.39055
30.0033,-146.3015,46,0.39055
32.2102,-140.5157,5,0.39055
37.514,-74.48,6,0.39055
40.637,-69.106,6,0.39055
22.75,-158,25,0.39055
-35,-170,1,0.39055
-30,-100,1,0.39055
36.946,-75.18,6.9,0.3907325
36.946,-75.18,6.9,0.3907325
14.3,-32.45,60,0.3917545
-14.185,-76.933,103.8,0.391937
40.1797,-73.1941,3.3,0.391937
40.1797,-73.1941,3.3,0.391937
14.3,-32.45,120,0.3921195
-47.5,-170,7.66,0.39274
-17.5,-177,1,0.393543
24.58,-109.01,17,0.3942
-14.77,-78.03,202.1,0.3942
22.75,-158,75,0.3942
24.9203,125.6102,74,0.3949665
12,135,76,0.3954045
22.75,-158,25,0.395879
22.75,-158,75,0.3970835
22.75,-158,1,0.397339
22.75,-158,5,0.397339
16.75,69,22,0.397777
35.985,-75.521,6,0.39785
19.16,112.44,5,0.39785
-14.185,-76.933,302.5,0.39858
22.75,-158,45,0.399164
22.75,-158,1,0.399237
22.75,-158,10,0.399237
40.6892,-72.6088,29.2,0.3996385
40.6892,-72.6088,29.2,0.3996385
25.0666,125.199,30,0.4000035
22.75,-158,75,0.401208
-20,111.502,38.291,0.401281
10,149.3,1,0.4015
55.7,12.07,1,0.4015
-12,-85.833,450,0.4015
44.6,-9.3,5,0.4015
40.3,-10,48,0.4015
20.92,116.5,5,0.4015
15.5097,155.3348,49.204,0.4015
15.8463,155.0512,197.51,0.4015
17.1668,141.2717,1,0.4015
17.1832,129.9925,29.535,0.4015
15.1913,147.6486,1,0.4015
18.9895,153.6318,1,0.4015
26.2622,121.5522,1,0.4015
22.75,-158,45,0.4017555
22.75,-158,45,0.401938
12,135,76,0.4027775
0,151,30,0.403179
-21.0275,172.1775,73,0.4033615
-22.2856,166.3469,10,0.403763
-17.4972,-165,1,0.4037995
-9.0019,-136.8624,30.114,0.4038725
0,153,1,0.4040915
37.833,-12.0872,100,0.4061355
37.7683,-75.2173,14.9,0.4064275
37.7683,-75.2173,14.9,0.4064275
17.1928,140.0053,75,0.4070115
14.3,-39.3,75,0.4073765
-22.2856,166.3469,10,0.4082525
42.4779,-66.6523,20.3,0.4089825
42.4779,-66.6523,20.3,0.4089825
41.314,-70.944,14.4,0.410114
41.314,-70.944,14.4,0.410114
22.75,-158,45,0.4103695
10,-21.67,17,0.41172
22.75,-158,45,0.4118295
40.304,-71.811,70,0.412158
40.304,-71.811,70,0.412158
0,148,1,0.4121945
-3.4989,-23.0037,10,0.41245
-15.54,-75.614,101.3,0.41245
25.5275,122.5978,1,0.41245
-19.6602,-172.4826,5,0.412523
-15.6002,-75.3345,10,0.4132895
33.7009,-32.9969,201,0.4137275
2.405,-13.602,80,0.4137275
-17.8333,174.3333,1,0.4140195
22.75,-158,45,0.414056
10,68.75,1,0.414421
14.7568,-30.6799,2,0.4161
40.026,-72.222,6,0.4161
18,110,15,0.4161
35.745,-75.395,13,0.4169395
35.745,-75.395,13,0.4169395
-20.9889,163.1125,40,0.4175235
-10,-84,110,0.4176695
-13.103,-0.328,36,0.417706
23.0001,-19.31,5,0.4183995
41.5095,-66.7733,35.3,0.418436
41.5095,-66.7733,35.3,0.418436
18.2,123.65,1,0.41902
22.75,-158,4,0.41975
22.75,-158,1,0.41975
22.75,-158,5,0.41975
29.99,124.53,1,0.41975
20.52,-106.51,1,0.42048
14,69,5,0.420699
-17.5,-172.3333,1,0.42121
16.4642,88.0515,27,0.421648
0.001,88.006,1,0.4229255
-20.5069,-177.1342,5,0.423327
43.928,-68.755,6,0.4234
22.75,-158,25,0.4242395
-4.668,-7.061,67,0.425006
10,68.75,16,0.4259185
22.75,-158,1,0.4262835
22.75,-158,5,0.4262835
22.75,-158,45,0.42705
40.949,-69.747,6,0.42705
29.99,124.53,16,0.42705
7.1731,-55.9272,50,0.4271595
22.75,-158,75,0.427634
24.673,125.5688,11,0.428437
8.472,-18.6202,56,0.4287655
41.0887,5.0572,100.6,0.4292035
-20.753,174.2672,135.09,0.4297145
30.0033,-146.3015,25,0.4307
41.312,-70.847,6,0.4307
41.215,-70.911,6,0.4307
-19.4922,-177.0295,5,0.4307
14.29,-21.7599,5,0.4311745
22.75,-158,25,0.432087
0,156,15,0.4333645
20.5,120.5,50,0.433985
22.75,-158,45,0.43435
22.75,-158,45,0.43435
22.75,-158,25,0.43435
73,-157.9,2,0.43435
40.897,-71.816,6,0.43435
22.75,-158,75,0.43435
29.4667,34.9167,5,0.43435
-5.001,-81.999,50.2,0.434642
17.5,-33.5,2,0.43581
25.194,125.7318,71,0.4360655
22.75,-158,45,0.4362845
22.75,-158,45,0.436394
15.5029,127.7696,75,0.4371605
-20.3936,-166.4397,95,0.4377445
27.512,-23.215,25,0.438
32.17,34.58,5,0.438
39.3332,142.1663,34,0.438
17.51,109.287,1,0.438
28.2,34.3,20,0.438
40.3,-10,34,0.438
15.5097,155.3348,29.542,0.438
20.9856,157.6806,2.5,0.438
17.1507,143.7648,97.431,0.438
17.149,134.9903,196.929,0.438
19.7886,122.115,1,0.438
28,-157.7,25,0.438
28,-157.3,25,0.438
23.5,-108.5,27,0.438
56.2,16.52,10,0.438
-19.8667,-170.8828,5,0.4396425
20.5006,119.4974,50,0.4397885
-8.331,-141.2656,39.603,0.439825
-26.5,176.6,1,0.44165
22.75,-158,5,0.44165
43.5,140.3333,1,0.44165
28.4,126.9,27,0.441796
-20.9872,5.9977,22,0.4419785
-28.0883,-25.102,3,0.4424165
20.4987,117.4986,25,0.442526
29.3046,-36.6973,17,0.4434385
-33.5844,-75.8423,30.27,0.4438765
22.7683,-157.995,75,0.444132
-24.35,155.4972,1,0.4448255
5.78,134.3,1,0.444935
-15.19,145.51,100,0.4451175
22.75,-158,75,0.4460665
24.58,-109.01,1,0.44676
-48,-170,7.66,0.44676
-24.2312,-24.9951,2,0.447709
-33.5844,-75.8423,10.553,0.448658
-26.5,-120,1,0.44895
12.63,128.66,1,0.4490595
22.75,-158,45,0.449315
-0.0008,160.5,5,0.449607
24.4084,-157.891,45,0.450118
24.9203,125.6102,12,0.4501545
18,110.5,7,0.450775
-44.5,-173.5,7.66,0.45114
19,115.5,5,0.451505
31.75,127.5,40,0.451943
22.75,-158,45,0.4526
2,-23,76.6,0.4526
20.92,116.5,25,0.4526
21.5,120.5,50,0.4526
25.0666,125.199,18,0.452673
-20.9687,178.6432,89.027,0.452965
-29.9169,-98.8708,5.501,0.4533665
55.5,10.85,1,0.454425
22.75,-158,45,0.4545345
-14.5,-76.167,130,0.454571
37.6678,-75.5441,2,0.4548265
21.49,-109.51,25,0.45552
22.75,-158,45,0.456907
22.75,-158,45,0.45698
18,110.5752,1,0.457053
17.37,110.3782,1,0.45771
-14.185,-76.933,52.8,0.457856
12,135,23,0.457929
17.51,109.287,10,0.458075
3.2375,-26.2288,12,0.458075
39.098,-73.344,30,0.4592795
39.098,-73.344,30,0.4592795
40.059,-72.837,35,0.4594255
40.059,-72.837,35,0.4594255
40.018,-72.1742,12.8,0.459754
40.018,-72.1742,12.8,0.459754
37.145,-75.499,6,0.4599
22.75,-158,75,0.4603015
12,135,76,0.46063
18.22,109.294,10,0.461141
14.976,-31.958,20,0.461798
36.946,-75.18,2.8,0.4624185
36.946,-75.18,2.8,0.4624185
14,69,14,0.462528
-20.4892,-171.4059,5,0.462747
-11.5129,-134.3524,25.711,0.462893
18.74,108.582,10,0.4632215
-30,-170,24,0.46355
39.6482,-73.1502,3,0.4643165
39.6482,-73.1502,3,0.4643165
23.18,-159.277,5,0.4672
22.75,-158,45,0.468295
12,135,1,0.4687695
37.833,-12.0872,30,0.469317
-5.001,-81.999,11.11,0.4699375
-20.5006,-172.0092,135,0.4703025
39.648,-73.15,6,0.47085
40.18,-73.194,6,0.47085
43.219,-68.366,6,0.47085
-20.9872,5.9977,7,0.471069
-11.498,-79.425,52.3,0.4714705
-13.3118,-132.3917,9.336,0.4714705
31.75,127.5,25,0.4716895
14.3,-49.15,10,0.471726
0,139,30,0.471726
34.9997,-32.9995,48,0.472675
20.52,-106.51,20,0.47304
24.69,-113.32,23,0.47304
17.28,108.91,1,0.47304
31.5,-33.0011,217,0.4739525
22.75,-158,5,0.4745
22.332,-33.735,16,0.4745
32.17,34.22,5,0.4745
69.5,-138,29.8,0.4745
16.22,154.7253,48.327,0.4745
16.8612,146.8391,1,0.4745
18.7015,125.2143,1,0.4745
14.3,-56.45,40,0.4746095
19,115.5,65,0.4748285
7.1731,-55.9272,25,0.475084
19.97,111.9237,1,0.4763615
-11.498,-79.43,200.9,0.4778215
19.6626,-51.7176,120,0.4778945
0.9994,5,4,0.47815
41.929,-67.612,6,0.47815
-20,-170,1,0.47815
28.72,130.97,15,0.478661
17.78,83.45,1,0.478734
30.71,129.35,95,0.4819825
38.8943,-73.3248,2.4,0.4827125
38.8943,-73.3248,2.4,0.4827125
-23.3995,108.9993,1,0.4831505
-16,-74.166,30,0.483187
22.75,-158,25,0.4835885
23.0001,-25.9995,5,0.484136
40.063,-73.388,6,0.48545
31.697,-119.414,3,0.48545
0,-135.01,1,0.48545
14.5,-35.001,50,0.485669
-3.13,149.29,15,0.487567
-33.5844,-75.8423,5.332,0.4876765
32.25,127.85,50,0.487932
-24.2312,-24.9951,16,0.4890635
18,110.5,15,0.4891
-1.3,-23,20,0.4891
-16.232,-75.666,5,0.4891
37.768,-75.217,6,0.4891
39.358,-73.846,6,0.4891
40.681,-68.77,6,0.4891
44.5,143.3333,1,0.4891
27.2144,126.8258,57,0.4891
26.3338,-158.0111,75,0.489684
23.5,-108.5,15,0.49056
24.8691,-157.478,45,0.4910345
36.06,-158,10,0.491071
7.1731,-55.9272,25,0.491509
22.75,-158,45,0.49275
25.194,125.7318,36,0.494575
2.96,138.16,1,0.4955605
-5,-81.33,50.8,0.4964
69.5,-133,10.3,0.4964
-18.42,-166.06,45,0.497349
20.4422,-45.8806,5,0.4982615
8.472,-18.6202,36,0.4989915
23.5,-108.5,5,0.49932
22.75,-158,1,0.4996485
22.75,-158,5,0.4996485
21.83,119.1,5,0.4996485
29.4667,34.9167,100,0.501364
-22.2856,166.3469,10,0.5018385
22.75,-158,45,0.5028605
-16,-75,10,0.503627
-22.3605,166.2562,10,0.503627
14.3,-56.45,75,0.5036635
41.434,-70.131,6,0.5037
28.628,-115.257,68,0.5037
22.75,-158,45,0.5042475
-20.3936,-166.4397,4,0.5042475
9.9797,-29.0023,40,0.505014
14.3,-39.3,60,0.506036
37.855,-38.642,28.6,0.506474
37.855,-74.642,28.6,0.506474
37.8084,-74.9068,3.5,0.5068025
37.8084,-74.9068,3.5,0.5068025
-8.331,-141.2656,50.35,0.50735
74.3,-160,33,0.50735
41.808,-66.152,6,0.50735
33.825,-118.975,38,0.50735
17.5,-33.5,103,0.5076785
12,135,1,0.5079705
14.3,-41.45,75,0.50808
-9.0019,-136.8624,10.269,0.5089925
-8.331,-141.2656,5.317,0.5103065
24.7749,-157.283,25,0.511
25.0262,-157.565,25,0.511
28.9,34.3,5,0.511
46.5,-19.7,40,0.511
-0.0936,-24.9978,10,0.511
-33.5844,-75.8423,40.416,0.5119125
11.1695,-28.0024,30,0.5120585
-22.4625,160.2792,1,0.512898
-13.999,-85.833,5,0.51319
19.75,115.12,25,0.513555
30.39,127.76,1,0.51465
20,-170,1,0.51465
37.456,-75.101,6,0.51465
-11.996,-77.338,30,0.514869
30.39,127.76,1,0.515745
22.75,-158,45,0.516548
17.79,109.286,1,0.51684
22.75,-158,25,0.5174605
2.985,1.2185,4,0.5183
-16.749,-83.999,450,0.5183
-25,-170,48,0.5183
0,-135.01,29,0.5183
12,135,76,0.5185555
22.75,-158,75,0.5187745
-24.0077,111.016,44.177,0.5192125
41.6419,-69.6191,3.1,0.519541
41.6419,-69.6191,3.1,0.519541
22.75,-158,25,0.5198695
22.75,-158,24,0.52195
-3.9972,4.9988,30,0.52195
40.977,-69.498,6,0.52195
29.903,124.952,1,0.52195
22.75,-158,45,0.5223515
17.59,110.0713,1,0.5225705
-22.2983,166.2786,5,0.5229355
22.75,-158,25,0.5233005
7.1731,-55.9272,25,0.5237385
30.1,-113.86,21,0.5256
-1.333,-23.0026,30,0.5256
-2.78,150.12,30,0.5260745
23.69,-20.1823,33,0.527863
22.75,-158,25,0.5288485
-8.977,-140.1074,13.971,0.528958
-19.3702,-174.9276,5,0.529615
-17.5,-151.6695,1,0.5308195
12,135,1,0.5311115
-36.5,-74.28,1,0.5328635
0,148,75,0.532973
22.332,-33.735,2,0.53655
29.4667,34.9167,5,0.53655
-35,-170,20,0.53655
12,135,1,0.5370245
-20.0306,-169.6116,5,0.5385575
32.2102,-140.5157,44,0.5402
-2.9978,-9.9994,4,0.5402
-15.999,-79.5,5,0.5402
22.75,-158,75,0.5402365
24.8595,-158.5685,25,0.5403825
14.3,-41.45,45,0.5408205
-22.3605,166.2562,10,0.5428645
32.51,-120.5,1,0.54312
22.75,-158,1,0.5433755
22.75,-158,5,0.5433755
22.75,-158,25,0.5433755
12,135,46,0.543412
-1.6671,-10.0002,4,0.54385
39.098,-73.344,23.8,0.544288
39.098,-73.344,23.8,0.544288
22.75,-158,25,0.5454925
38.6375,7.9178,70.6,0.5464415
22.75,-158,25,0.5467335
-20.3936,-166.4397,10,0.54677
17.23,109.296,10,0.5469525
39.007,-74.515,6,0.5475
17.1507,143.7648,48.022,0.5475
17.1507,143.7648,146.959,0.5475
34.5393,-76.3971,223.24,0.547646
22.75,-158,25,0.547792
-20.7092,176.3832,20.754,0.547865
2.3,-24.435,4,0.547938
11.4048,-29.3666,2,0.552683
22.75,-158,25,0.554289
41.8833,142.7333,1,0.5548
14.3,-41.45,10,0.555238
-20.3936,-166.4397,40,0.555822
-14.499,-77.5,45,0.5571725
22.75,-158,25,0.5574645
22.75,-158,45,0.55772
44.8833,142.8833,1,0.55845
30.361,-116.362,27,0.55845
19.6682,-48.8725,5,0.5587785
-14.499,-77.5,15,0.559764
22.75,-158,45,0.5600195
32.51,-120.5,50,0.56064
-8.9117,-28.9997,5,0.56137
24,-170,25,0.5621
45.55,142.0833,1,0.5621
0,-135.01,15,0.5621
-22.39,166.21,10,0.562246
-66.4677,49.5195,94.9568,0.5625745
22.75,-158,1,0.5630125
22.75,-158,5,0.5630125
22.75,-158,1,0.563706
22.75,-158,10,0.563706
39.0702,-74.5152,11.5,0.5652755
39.0702,-74.5152,11.5,0.5652755
22.75,-158,45,0.56575
18,116,15,0.56575
15,-98.999,135,0.56575
22.75,-158,45,0.5670275
26.8373,-56.0611,5,0.5671735
-6.19,-81.14,150.5,0.568305
-6.0035,4.9948,4,0.5694
39.3332,142.1663,42,0.5694
24.4084,-157.891,5,0.5728675
30.39,127.76,23,0.5731595
0,153,15,0.5733055
-21.006,-75.0562,3.5,0.573926
22.75,-158,75,0.5741085
-8.416,-141.2326,49.629,0.576554
22.75,-158,25,0.5767
-30,54.1,7,0.5767
14.3,-39.3,105,0.5774665
2.2336,-28.9994,5,0.5780505
30.1,-113.86,13,0.57816
20.52,-106.51,10,0.57816
11,-19,17,0.57816
14.3,-32.45,10,0.578744
22.7417,-158.0983,75,0.5791455
22.75,-158,1,0.579255
22.75,-158,5,0.579255
24.6,125.75,50,0.579474
-42.9,-174.8,7.66,0.579985
22.75,-158,24,0.58035
22.75,-158,45,0.58035
24.8595,-158.5685,5,0.580715
22.75,-158,45,0.5809705
33.84,128.61,20,0.5809705
20.33,114.82,25,0.5811895
-33.5844,-75.8423,60.977,0.5819925
38.2698,-74.2047,50.5,0.582321
38.2698,-74.2047,50.5,0.582321
22.75,-158,45,0.5831605
22.75,-158,45,0.584
24.7016,-157.428,25,0.584
44.6,-9.3,80,0.584
17.1507,143.7648,197.716,0.584
17.9425,127.3635,1,0.584
15.9381,154.9957,1,0.584
-18.3952,-162.9992,56.339,0.585095
33.84,128.61,20,0.58546
15.51,126.1,1,0.5858615
0,145,30,0.5863725
22.75,-158,5,0.58765
0,151,15,0.5883435
20.4987,117.4986,50,0.5897305
25.1601,-53.4018,145,0.5903145
-20,-170,27,0.5913
22.21,-156.35,75,0.591373
22.75,-158,25,0.593125
41.5717,-66.9545,2.7,0.5934535
41.5717,-66.9545,2.7,0.5934535
24.045,154.992,44.9,0.593855
22.75,-158,1,0.594877
22.75,-158,5,0.594877
40.6252,-73.3879,2.6,0.5960085
40.6252,-73.3879,2.6,0.5960085
22.75,-158,1,0.597505
22.75,-158,5,0.597505
54.4,10.2,5,0.5986
24.9203,125.6102,23,0.5991475
29.4667,34.9167,60,0.599184
42.4779,-66.6523,1.9,0.600352
42.4779,-66.6523,1.9,0.600352
20.1408,-105.977,17.5,0.600717
40.304,-71.811,31,0.6055715
40.304,-71.811,31,0.6055715
42.1667,141.25,1,0.6059
54.5,13.3,6,0.6059
31.697,-119.414,10,0.6059
11.21,129.26,1,0.6065935
24.673,125.5688,1,0.6068125
24.8595,-158.5685,45,0.608017
22.75,-158,45,0.6089295
22.75,-158,25,0.609404
22.75,-158,25,0.6095135
22.75,-158,75,0.610207
-8.331,-141.2656,15.605,0.6161565
-2.9978,-9.9994,35,0.61685
22.75,-158,45,0.6171785
-20.3936,-166.4397,20,0.6178355
22.75,-158,25,0.617872
42.599,-69.3237,8.9,0.618529
42.599,-69.3237,8.9,0.618529
14.5,-35.001,10,0.6187845
30.39,127.31,72,0.61977
16.4665,150.0285,123.959,0.6205
-20,111.502,1,0.621814
39.5163,-73.8795,18.8,0.622252
39.5163,-73.8795,18.8,0.622252
-22.26,-82.35,5,0.6223615
38.821,-74.74,6,0.62415
29.22,126.17,10,0.62415
28.281,126.131,1,0.62415
-18.2497,3.7842,43,0.6252815
22.75,-158,45,0.626559
-4.0069,-0.0015,20,0.6278
31.4981,-32.9996,86,0.6278
22.75,-158,1,0.628092
22.75,-158,10,0.628092
-19.4982,-172.8077,43.61,0.6286395
23.5866,-50.9101,60,0.629114
24.9203,125.6102,38,0.6300265
22.75,-158,1,0.630209
22.75,-158,5,0.630209
42.544,-66.539,6,0.63145
-23,-120,1,0.63145
18.39,111.5537,1,0.632983
-12.2753,-24.9952,17,0.6339685
-16,-74.495,35,0.634954
22.75,-158,43,0.6351
22.75,-158,1,0.6353555
22.75,-158,10,0.6353555
36.4748,-75.7845,2.7,0.635392
36.4748,-75.7845,2.7,0.635392
24.24,-157.89,25,0.6354285
-8.331,-141.2656,31.28,0.6356475
-12.55,-76.839,51,0.636049
14.3,-39.3,10,0.637144
-5.001,-81.999,100,0.6377645
6.8,-23,64,0.63875
-47.67,58,7,0.63875
-4.2297,155.362,5.5,0.638896
12,135,23,0.6392975
26.2833,-158,10,0.6398815
22.75,-158,25,0.640794
42.4967,-67.6012,2.3,0.641086
42.4967,-67.6012,2.3,0.641086
-22.39,166.21,10,0.6419985
67.0005,-168.7482,1,0.6424
22.75,-158,45,0.643203
32.24,129.25,1,0.645977
32.24,129.25,1,0.64605
55.5,10.85,1,0.64605
32.24,129.25,1,0.64605
-26.0641,-114.0267,4.406,0.6462325
35.0367,-73.9201,208.62,0.6466705
18,116.25,5,0.647072
-3.77,147.75,30,0.6479845
-15.299,-75.583,30,0.648021
22.75,-158,25,0.6497
22.75,-158,25,0.6497
22.75,-158,25,0.650795
22.75,-158,1,0.651817
22.75,-158,5,0.651817
22.75,-158,45,0.6525105
17.8,109.7738,1,0.6530945
-19,-175,135,0.653642
40.0513,-71.2742,20,0.655321
40.0513,-71.2742,20,0.655321
-35.84,136.45,1,0.655321
22.75,-158,45,0.656051
43.2118,4.9307,50.6,0.656854
31.5,-141,1,0.657
29.8,-138.5,25,0.657
39.3332,142.1663,31,0.657
20,-170,47,0.657
25.0366,-157.659,25,0.657
26.7856,124.0664,37,0.657
22.75,-158,1,0.6595915
22.75,-158,10,0.6595915
22.75,-158,1,0.6606865
22.75,-158,5,0.6606865
-2.78,150.12,15,0.6611975
20.33,114.82,5,0.661453
22.75,-158,45,0.6633145
22.75,-158,35,0.6643
-0.7638,-0.0002,4,0.6643
22.75,-158,45,0.6643
27.5733,122.915,27,0.6643
20,125.8333,75,0.6652855
40.6252,-73.3879,5.9,0.665395
40.6252,-73.3879,5.9,0.665395
22.75,-158,75,0.6664535
22.75,-158,1,0.66722
22.75,-158,10,0.66722
-10.44,141.4,5,0.6676945
45.5,142.5,1,0.66795
22.29,-157.3,25,0.668315
-20.4685,-70.9619,45,0.668753
-22.2856,166.3469,10,0.674958
0.3314,-23.0003,40,0.67525
22.75,-158,5,0.67525
-32.3035,-87.4258,4.403,0.675323
37.2175,-75.0823,28.6,0.678535
37.2175,-75.0823,28.6,0.678535
42.05,-67.601,6,0.6789
-5,-81.33,35.8,0.6796665
-49,-170,7.66,0.680725
-3.22,152.29,7,0.681528
36.4748,-75.7845,15,0.682477
36.4748,-75.7845,15,0.682477
-5,-81.169,4.2649,0.6829515
22.75,-158,25,0.6862
-3.13,149.29,5,0.68839
19.75,115.12,5,0.6884995
40.6252,-73.3879,24.9,0.6895215
40.6252,-73.3879,24.9,0.6895215
-16.749,-83.999,348,0.68985
22.2,-156.24,25,0.690288
28.72,130.97,33.3,0.6917845
14.499,-26.001,10,0.6922225
24.6073,-157.58,25,0.6935
29.55,34.6,5,0.6935
16.4665,150.0285,97.593,0.6935
17.1668,141.2717,29.364,0.6935
15.275,152.7487,1,0.6935
15.5024,154.1093,1,0.6935
17.9567,155.9733,1,0.6935
30,-170,1,0.69715
20.497,116.4999,75,0.6971865
22.75,-158,45,0.699851
20.52,-106.51,5,0.7008
22.75,-158,1,0.7010555
22.75,-158,5,0.7010555
22.75,-158,1,0.701603
22.75,-158,10,0.701603
-6.19,-81.14,301.1,0.701895
22.75,-158,25,0.702844
39.6482,-73.1502,30,0.703136
39.6482,-73.1502,30,0.703136
22.75,-158,1,0.7049975
22.75,-158,5,0.7049975
22.75,-158,1,0.705618
22.75,-158,10,0.705618
-5.9515,147.6602,150.1,0.7062385
36.475,-75.785,6,0.7081
22.75,-158,1,0.7087205
22.75,-158,5,0.7087205
22.775,-158.0817,75,0.7088665
20.52,-106.51,17,0.70956
8.472,-18.6202,7,0.7097425
-17.2829,2.9767,20,0.7106915
29.4667,34.9167,60,0.7127355
22.75,-158,45,0.7127355
17.29,110.0171,1,0.7136845
9,-19.5,5,0.714816
-8.416,-141.2326,30.25,0.7166775
22.75,-158,25,0.717298
-55,52.003,7,0.71905
-14.499,-77.5,30,0.719196
40.059,-72.837,3,0.7199625
40.059,-72.837,3,0.7199625
39.516,-73.88,6,0.7227
22.75,-158,1,0.7232475
22.75,-158,5,0.7232475
22.75,-158,75,0.7243425
33.3364,-75.6154,91.74,0.7259485
-2.263,-9.253,10,0.726204
-20.4543,-178.5073,46.841,0.7266055
-21.9998,111.2495,1,0.7268245
0,142,100,0.7273355
34,-158,10,0.7277735
-19.5502,-173.3332,5,0.729124
70.2,-141.5,3,0.73
55.7,12.07,1,0.73
44.6,-9.3,30,0.73
46.5,-19.7,60,0.73
54.4,10.2,10,0.73
14.7339,150.0667,1,0.73
22.75,-158,45,0.730219
-18.42,-166.06,50,0.730876
-15.999,-76,17,0.7314235
22.75,-158,25,0.73365
19.07,120.4,5,0.73365
-40,52.79,7,0.73365
21.32,118.84,5,0.7355115
17.23,109.296,30,0.7360225
22.75,-158,75,0.7365335
22.75,-158,5,0.7373
18,116,75,0.7373
39.0702,-74.5152,2.4,0.737373
39.0702,-74.5152,2.4,0.737373
-12.2753,-24.9952,2,0.73876
-16,-75.251,5,0.7401835
14.3,-54.3,70,0.740731
12,135,76,0.7422275
0,148,15,0.742921
22.75,-158,25,0.7432495
12,135,76,0.743286
-19.5217,-173.5554,5,0.743432
22.75,-158,1,0.744308
22.75,-158,5,0.744308
40.059,-72.837,6,0.7446
39.563,-74.045,6,0.7446
-31.0973,110.2387,5,0.7453665
41.5717,-66.9545,2.7,0.7455855
41.5717,-66.9545,2.7,0.7455855
22.75,-158,45,0.7463155
22.75,-158,25,0.746571
22.75,-158,25,0.7477755
-19.7327,-171.9211,5,0.7479215
22.75,-158,45,0.74825
22.75,-158,25,0.74825
22.75,-158,45,0.74825
41.177,-67.763,6,0.74825
-8.416,-141.2326,5.564,0.7485785
22.75,-158,45,0.748761
-22.3605,166.2562,10,0.7496735
22.1,-157.03,45,0.749929
22.2,-156.24,5,0.750951
22.75,-158,5,0.7519
22.75,-158,25,0.7519
42.4967,-67.6012,9.5,0.7530315
42.4967,-67.6012,9.5,0.7530315
30.71,129.35,52,0.7530315
26.38,-110.73,36,0.75336
20.13,121.63,1,0.753944
18,116.25,25,0.7547105
20.73,111.3071,1,0.754966
18.84,114.72,5,0.75555
18.6,130.4167,50,0.756864
55.7,12.07,1,0.7592
22.75,-158,45,0.7592
19,115.5,25,0.759419
22.75,-158,45,0.7609885
-22.2856,166.3469,10,0.761755
20,-170,20,0.76285
22.75,-158,45,0.76285
19.57,117.94,25,0.76285
37.855,-38.642,28.6,0.76285
37.855,-74.642,28.6,0.76285
25.0576,-157.783,25,0.7665
29.55,34.6,5,0.7665
37.516,-74.974,6,0.7665
21.9995,-55.3466,3,0.7665
27.5733,122.915,1,0.7665
36.3638,-73.7323,84.48,0.769055
14.499,-26.001,25,0.769858
41.642,-69.619,6,0.77015
-30,-170,1,0.77015
29.4667,34.9167,5,0.7706245
-22.3605,166.2562,10,0.7723765
15,-170,48,0.7738
-18.3952,-162.9992,5.801,0.7746395
-16.155,-76.807,51.3,0.77745
-25,-170,1,0.77745
18,116,25,0.7799685
-38.5,-73.78,20,0.780151
55.5,10.85,1,0.7811
-16,-74.495,5,0.7813555
22.75,-158,25,0.782414
14.7568,-30.6799,10,0.783728
32.846,-117.531,2,0.78475
-19.7022,-172.1565,5,0.785115
-20.753,174.2672,5.205,0.7859545
30.39,127.31,60,0.786356
-21.006,-75.0562,60,0.7877795
20.52,-106.51,10,0.7884
30.1,-113.86,28,0.7884
22.75,-158,25,0.7884
73.2089,-157.8037,60.6,0.7884
19.07,120.4,10,0.7884
29.22,126.17,2.5,0.7884
29.22,126.17,30,0.7884
-9.9717,153.2147,101.3,0.789349
22.75,-158,1,0.791028
22.75,-158,5,0.791028
29.4667,34.9167,60,0.7914295
11.5,-22.5,17,0.791904
-4.0069,-0.0015,4,0.79205
42.478,-66.652,6,0.79205
20.1,119.9,5,0.79205
-17.5028,-149.9583,1,0.7920865
